id	item_group_id	title	c:title_NO:string	c:sku:string	brand	color	c:retail_price_NOK:integer	c:discount_retail_price_NOK:integer	description	c:description_NO:string	size	gender	c:season_tag:string	gtin	c:stock_level:integer	image_link	additional_image_link	material	washing	madein	product_type	hs_code
12664	2442	VMLUX SLIM FIT JEANS - MØRKEBLÅ	VMLUX SLIM FIT JEANS - MØRKEBLÅ	VEROMO-102441-DARK-BLUE-DENIM_14	Vero Moda	Blå	59995	59995	"Jeans med smal passform.
- Normal midje.
- Stretchy bomullsblandet materiale.
- Fem lommer.
- Innersøm ‘34’: 83 cm i str. S.

Jeans med smal passform, normal midje og fem lommer laget i et stretchy bomullsmateriale. Style jeansen med en skinnjakke for en superkul look.

66% Organisk bomull, 26% Bomull, 6% Elastomultiester, 2% Elastan
Maskinvask, halv last, kort sentrifuge 30 °C
Må ikke blekes
Tåler ikke tørketrommel
Strykes ved lav temp. Høyeste temp. 100 °C
Renses (alle slags løsningsmidler)
Henges til tørk
Artikkelnummer: 10249477
"	"Jeans med smal passform.
- Normal midje.
- Stretchy bomullsblandet materiale.
- Fem lommer.
- Innersøm ‘34’: 83 cm i str. S.

Jeans med smal passform, normal midje og fem lommer laget i et stretchy bomullsmateriale. Style jeansen med en skinnjakke for en superkul look.

66% Organisk bomull, 26% Bomull, 6% Elastomultiester, 2% Elastan
Maskinvask, halv last, kort sentrifuge 30 °C
Må ikke blekes
Tåler ikke tørketrommel
Strykes ved lav temp. Høyeste temp. 100 °C
Renses (alle slags løsningsmidler)
Henges til tørk
Artikkelnummer: 10249477
"	L/34			5715103942076	1	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png,https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png					
12667	2442	VMLUX SLIM FIT JEANS - MØRKEBLÅ	VMLUX SLIM FIT JEANS - MØRKEBLÅ	VEROMO-102441-DARK-BLUE-DENIM_14	Vero Moda	Blå	59995	59995	"Jeans med smal passform.
- Normal midje.
- Stretchy bomullsblandet materiale.
- Fem lommer.
- Innersøm ‘34’: 83 cm i str. S.

Jeans med smal passform, normal midje og fem lommer laget i et stretchy bomullsmateriale. Style jeansen med en skinnjakke for en superkul look.

66% Organisk bomull, 26% Bomull, 6% Elastomultiester, 2% Elastan
Maskinvask, halv last, kort sentrifuge 30 °C
Må ikke blekes
Tåler ikke tørketrommel
Strykes ved lav temp. Høyeste temp. 100 °C
Renses (alle slags løsningsmidler)
Henges til tørk
Artikkelnummer: 10249477
"	"Jeans med smal passform.
- Normal midje.
- Stretchy bomullsblandet materiale.
- Fem lommer.
- Innersøm ‘34’: 83 cm i str. S.

Jeans med smal passform, normal midje og fem lommer laget i et stretchy bomullsmateriale. Style jeansen med en skinnjakke for en superkul look.

66% Organisk bomull, 26% Bomull, 6% Elastomultiester, 2% Elastan
Maskinvask, halv last, kort sentrifuge 30 °C
Må ikke blekes
Tåler ikke tørketrommel
Strykes ved lav temp. Høyeste temp. 100 °C
Renses (alle slags løsningsmidler)
Henges til tørk
Artikkelnummer: 10249477
"	M/34			5715103942069	2	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png,https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png					
12668	2442	VMLUX SLIM FIT JEANS - MØRKEBLÅ	VMLUX SLIM FIT JEANS - MØRKEBLÅ	VEROMO-102441-DARK-BLUE-DENIM_14	Vero Moda	Blå	59995	59995	"Jeans med smal passform.
- Normal midje.
- Stretchy bomullsblandet materiale.
- Fem lommer.
- Innersøm ‘34’: 83 cm i str. S.

Jeans med smal passform, normal midje og fem lommer laget i et stretchy bomullsmateriale. Style jeansen med en skinnjakke for en superkul look.

66% Organisk bomull, 26% Bomull, 6% Elastomultiester, 2% Elastan
Maskinvask, halv last, kort sentrifuge 30 °C
Må ikke blekes
Tåler ikke tørketrommel
Strykes ved lav temp. Høyeste temp. 100 °C
Renses (alle slags løsningsmidler)
Henges til tørk
Artikkelnummer: 10249477
"	"Jeans med smal passform.
- Normal midje.
- Stretchy bomullsblandet materiale.
- Fem lommer.
- Innersøm ‘34’: 83 cm i str. S.

Jeans med smal passform, normal midje og fem lommer laget i et stretchy bomullsmateriale. Style jeansen med en skinnjakke for en superkul look.

66% Organisk bomull, 26% Bomull, 6% Elastomultiester, 2% Elastan
Maskinvask, halv last, kort sentrifuge 30 °C
Må ikke blekes
Tåler ikke tørketrommel
Strykes ved lav temp. Høyeste temp. 100 °C
Renses (alle slags løsningsmidler)
Henges til tørk
Artikkelnummer: 10249477
"	S/30			5715103941963	1	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png,https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png					
12669	2442	VMLUX SLIM FIT JEANS - MØRKEBLÅ	VMLUX SLIM FIT JEANS - MØRKEBLÅ	VEROMO-102441-DARK-BLUE-DENIM_14	Vero Moda	Blå	59995	59995	"Jeans med smal passform.
- Normal midje.
- Stretchy bomullsblandet materiale.
- Fem lommer.
- Innersøm ‘34’: 83 cm i str. S.

Jeans med smal passform, normal midje og fem lommer laget i et stretchy bomullsmateriale. Style jeansen med en skinnjakke for en superkul look.

66% Organisk bomull, 26% Bomull, 6% Elastomultiester, 2% Elastan
Maskinvask, halv last, kort sentrifuge 30 °C
Må ikke blekes
Tåler ikke tørketrommel
Strykes ved lav temp. Høyeste temp. 100 °C
Renses (alle slags løsningsmidler)
Henges til tørk
Artikkelnummer: 10249477
"	"Jeans med smal passform.
- Normal midje.
- Stretchy bomullsblandet materiale.
- Fem lommer.
- Innersøm ‘34’: 83 cm i str. S.

Jeans med smal passform, normal midje og fem lommer laget i et stretchy bomullsmateriale. Style jeansen med en skinnjakke for en superkul look.

66% Organisk bomull, 26% Bomull, 6% Elastomultiester, 2% Elastan
Maskinvask, halv last, kort sentrifuge 30 °C
Må ikke blekes
Tåler ikke tørketrommel
Strykes ved lav temp. Høyeste temp. 100 °C
Renses (alle slags løsningsmidler)
Henges til tørk
Artikkelnummer: 10249477
"	S/32			5715097699253	1	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png,https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png					
12670	2442	VMLUX SLIM FIT JEANS - MØRKEBLÅ	VMLUX SLIM FIT JEANS - MØRKEBLÅ	VEROMO-102441-DARK-BLUE-DENIM_14	Vero Moda	Blå	59995	59995	"Jeans med smal passform.
- Normal midje.
- Stretchy bomullsblandet materiale.
- Fem lommer.
- Innersøm ‘34’: 83 cm i str. S.

Jeans med smal passform, normal midje og fem lommer laget i et stretchy bomullsmateriale. Style jeansen med en skinnjakke for en superkul look.

66% Organisk bomull, 26% Bomull, 6% Elastomultiester, 2% Elastan
Maskinvask, halv last, kort sentrifuge 30 °C
Må ikke blekes
Tåler ikke tørketrommel
Strykes ved lav temp. Høyeste temp. 100 °C
Renses (alle slags løsningsmidler)
Henges til tørk
Artikkelnummer: 10249477
"	"Jeans med smal passform.
- Normal midje.
- Stretchy bomullsblandet materiale.
- Fem lommer.
- Innersøm ‘34’: 83 cm i str. S.

Jeans med smal passform, normal midje og fem lommer laget i et stretchy bomullsmateriale. Style jeansen med en skinnjakke for en superkul look.

66% Organisk bomull, 26% Bomull, 6% Elastomultiester, 2% Elastan
Maskinvask, halv last, kort sentrifuge 30 °C
Må ikke blekes
Tåler ikke tørketrommel
Strykes ved lav temp. Høyeste temp. 100 °C
Renses (alle slags løsningsmidler)
Henges til tørk
Artikkelnummer: 10249477
"	S/34			5715103942052	2	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png,https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png					
12672	2442	VMLUX SLIM FIT JEANS - MØRKEBLÅ	VMLUX SLIM FIT JEANS - MØRKEBLÅ	VEROMO-102441-DARK-BLUE-DENIM_14	Vero Moda	Blå	59995	59995	"Jeans med smal passform.
- Normal midje.
- Stretchy bomullsblandet materiale.
- Fem lommer.
- Innersøm ‘34’: 83 cm i str. S.

Jeans med smal passform, normal midje og fem lommer laget i et stretchy bomullsmateriale. Style jeansen med en skinnjakke for en superkul look.

66% Organisk bomull, 26% Bomull, 6% Elastomultiester, 2% Elastan
Maskinvask, halv last, kort sentrifuge 30 °C
Må ikke blekes
Tåler ikke tørketrommel
Strykes ved lav temp. Høyeste temp. 100 °C
Renses (alle slags løsningsmidler)
Henges til tørk
Artikkelnummer: 10249477
"	"Jeans med smal passform.
- Normal midje.
- Stretchy bomullsblandet materiale.
- Fem lommer.
- Innersøm ‘34’: 83 cm i str. S.

Jeans med smal passform, normal midje og fem lommer laget i et stretchy bomullsmateriale. Style jeansen med en skinnjakke for en superkul look.

66% Organisk bomull, 26% Bomull, 6% Elastomultiester, 2% Elastan
Maskinvask, halv last, kort sentrifuge 30 °C
Må ikke blekes
Tåler ikke tørketrommel
Strykes ved lav temp. Høyeste temp. 100 °C
Renses (alle slags løsningsmidler)
Henges til tørk
Artikkelnummer: 10249477
"	XL/32			5715103942021	1	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png,https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png					
12673	2442	VMLUX SLIM FIT JEANS - MØRKEBLÅ	VMLUX SLIM FIT JEANS - MØRKEBLÅ	VEROMO-102441-DARK-BLUE-DENIM_14	Vero Moda	Blå	59995	59995	"Jeans med smal passform.
- Normal midje.
- Stretchy bomullsblandet materiale.
- Fem lommer.
- Innersøm ‘34’: 83 cm i str. S.

Jeans med smal passform, normal midje og fem lommer laget i et stretchy bomullsmateriale. Style jeansen med en skinnjakke for en superkul look.

66% Organisk bomull, 26% Bomull, 6% Elastomultiester, 2% Elastan
Maskinvask, halv last, kort sentrifuge 30 °C
Må ikke blekes
Tåler ikke tørketrommel
Strykes ved lav temp. Høyeste temp. 100 °C
Renses (alle slags løsningsmidler)
Henges til tørk
Artikkelnummer: 10249477
"	"Jeans med smal passform.
- Normal midje.
- Stretchy bomullsblandet materiale.
- Fem lommer.
- Innersøm ‘34’: 83 cm i str. S.

Jeans med smal passform, normal midje og fem lommer laget i et stretchy bomullsmateriale. Style jeansen med en skinnjakke for en superkul look.

66% Organisk bomull, 26% Bomull, 6% Elastomultiester, 2% Elastan
Maskinvask, halv last, kort sentrifuge 30 °C
Må ikke blekes
Tåler ikke tørketrommel
Strykes ved lav temp. Høyeste temp. 100 °C
Renses (alle slags løsningsmidler)
Henges til tørk
Artikkelnummer: 10249477
"	XL/34			5715103942083	1	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png,https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png					
12620	2436	VMSIE TOPP - LILLA	VMSIE TOPP - LILLA	VEROMO-102435-PASTEL-LAVENDER_14	Vero Moda	Fiolett	17995	17995	"Topp til dame
- uten ermer- god stretch- kreppfølelse- fra Vero Moda
Navn: vmSieStylenr: 10257531
Inneholder: 52% resikulert polyester, 46% polyester, 2% elastane"	"Topp til dame
- uten ermer- god stretch- kreppfølelse- fra Vero Moda
Navn: vmSieStylenr: 10257531
Inneholder: 52% resikulert polyester, 46% polyester, 2% elastane"	XS			5715113631168	1	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png						
12621	2436	VMSIE TOPP - LILLA	VMSIE TOPP - LILLA	VEROMO-102435-PASTEL-LAVENDER_14	Vero Moda	Fiolett	17995	17995	"Topp til dame
- uten ermer- god stretch- kreppfølelse- fra Vero Moda
Navn: vmSieStylenr: 10257531
Inneholder: 52% resikulert polyester, 46% polyester, 2% elastane"	"Topp til dame
- uten ermer- god stretch- kreppfølelse- fra Vero Moda
Navn: vmSieStylenr: 10257531
Inneholder: 52% resikulert polyester, 46% polyester, 2% elastane"	S			5715113631175	3	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png						
12615	2436	VMSIE TOPP - LYSEBLÅ	VMSIE TOPP - LYSEBLÅ	VEROMO-102435-CASHMERE-BLUE_14	Vero Moda	Blå	17995	17995	"Topp til dame
- uten ermer- god stretch- kreppfølelse- fra Vero Moda
Navn: vmSieStylenr: 10257531
Inneholder: 52% resikulert polyester, 46% polyester, 2% elastane"	"Topp til dame
- uten ermer- god stretch- kreppfølelse- fra Vero Moda
Navn: vmSieStylenr: 10257531
Inneholder: 52% resikulert polyester, 46% polyester, 2% elastane"	XS			5715113631120	2	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png						
12617	2436	VMSIE TOPP - LYSEBLÅ	VMSIE TOPP - LYSEBLÅ	VEROMO-102435-CASHMERE-BLUE_14	Vero Moda	Blå	17995	17995	"Topp til dame
- uten ermer- god stretch- kreppfølelse- fra Vero Moda
Navn: vmSieStylenr: 10257531
Inneholder: 52% resikulert polyester, 46% polyester, 2% elastane"	"Topp til dame
- uten ermer- god stretch- kreppfølelse- fra Vero Moda
Navn: vmSieStylenr: 10257531
Inneholder: 52% resikulert polyester, 46% polyester, 2% elastane"	M			5715113631144	1	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png						
12582	2431	VMAVA T-SKJORTE - LYS BLÅ	VMAVA T-SKJORTE - LYS BLÅ	VEROMO-102430-GRAPEMIST_14	Vero Moda	Blå	14995	14995	" 

Kortermet T-skjorte fra Aware.
- Rund hals med ribb.
- Brettet ved ermene
- Mykt stretch-materiale
- Loose fit.
- Lengde: 61 cm i str. S- fra Vero Moda

MADE WITH TENCEL™ LYOCELL 
This product is made with TENCEL™ branded lyocell fibres, high quality cellulose fibres made from wood pulp from sustainably managed forests and produced in a way that reduces environmental impact.

95% Lyocell TENCEL™, 5% Elastan
Maskinvask ved maks 40 °C på skånsomt vaskeprogram
Må ikke blekes
Tåler ikke tørketrommel
Strykes ved lav temp. Høyeste temp. 100 °C
Må ikke renses på renseri
Henges til tørk
Artikkelnummer: 10187159

"	" 

Kortermet T-skjorte fra Aware.
- Rund hals med ribb.
- Brettet ved ermene
- Mykt stretch-materiale
- Loose fit.
- Lengde: 61 cm i str. S- fra Vero Moda

MADE WITH TENCEL™ LYOCELL 
This product is made with TENCEL™ branded lyocell fibres, high quality cellulose fibres made from wood pulp from sustainably managed forests and produced in a way that reduces environmental impact.

95% Lyocell TENCEL™, 5% Elastan
Maskinvask ved maks 40 °C på skånsomt vaskeprogram
Må ikke blekes
Tåler ikke tørketrommel
Strykes ved lav temp. Høyeste temp. 100 °C
Må ikke renses på renseri
Henges til tørk
Artikkelnummer: 10187159

"	XS			5715111564260	1	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png						
12583	2431	VMAVA T-SKJORTE - LYS BLÅ	VMAVA T-SKJORTE - LYS BLÅ	VEROMO-102430-GRAPEMIST_14	Vero Moda	Blå	14995	14995	" 

Kortermet T-skjorte fra Aware.
- Rund hals med ribb.
- Brettet ved ermene
- Mykt stretch-materiale
- Loose fit.
- Lengde: 61 cm i str. S- fra Vero Moda

MADE WITH TENCEL™ LYOCELL 
This product is made with TENCEL™ branded lyocell fibres, high quality cellulose fibres made from wood pulp from sustainably managed forests and produced in a way that reduces environmental impact.

95% Lyocell TENCEL™, 5% Elastan
Maskinvask ved maks 40 °C på skånsomt vaskeprogram
Må ikke blekes
Tåler ikke tørketrommel
Strykes ved lav temp. Høyeste temp. 100 °C
Må ikke renses på renseri
Henges til tørk
Artikkelnummer: 10187159

"	" 

Kortermet T-skjorte fra Aware.
- Rund hals med ribb.
- Brettet ved ermene
- Mykt stretch-materiale
- Loose fit.
- Lengde: 61 cm i str. S- fra Vero Moda

MADE WITH TENCEL™ LYOCELL 
This product is made with TENCEL™ branded lyocell fibres, high quality cellulose fibres made from wood pulp from sustainably managed forests and produced in a way that reduces environmental impact.

95% Lyocell TENCEL™, 5% Elastan
Maskinvask ved maks 40 °C på skånsomt vaskeprogram
Må ikke blekes
Tåler ikke tørketrommel
Strykes ved lav temp. Høyeste temp. 100 °C
Må ikke renses på renseri
Henges til tørk
Artikkelnummer: 10187159

"	S			5715111564277	2	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png						
12584	2431	VMAVA T-SKJORTE - LYS BLÅ	VMAVA T-SKJORTE - LYS BLÅ	VEROMO-102430-GRAPEMIST_14	Vero Moda	Blå	14995	14995	" 

Kortermet T-skjorte fra Aware.
- Rund hals med ribb.
- Brettet ved ermene
- Mykt stretch-materiale
- Loose fit.
- Lengde: 61 cm i str. S- fra Vero Moda

MADE WITH TENCEL™ LYOCELL 
This product is made with TENCEL™ branded lyocell fibres, high quality cellulose fibres made from wood pulp from sustainably managed forests and produced in a way that reduces environmental impact.

95% Lyocell TENCEL™, 5% Elastan
Maskinvask ved maks 40 °C på skånsomt vaskeprogram
Må ikke blekes
Tåler ikke tørketrommel
Strykes ved lav temp. Høyeste temp. 100 °C
Må ikke renses på renseri
Henges til tørk
Artikkelnummer: 10187159

"	" 

Kortermet T-skjorte fra Aware.
- Rund hals med ribb.
- Brettet ved ermene
- Mykt stretch-materiale
- Loose fit.
- Lengde: 61 cm i str. S- fra Vero Moda

MADE WITH TENCEL™ LYOCELL 
This product is made with TENCEL™ branded lyocell fibres, high quality cellulose fibres made from wood pulp from sustainably managed forests and produced in a way that reduces environmental impact.

95% Lyocell TENCEL™, 5% Elastan
Maskinvask ved maks 40 °C på skånsomt vaskeprogram
Må ikke blekes
Tåler ikke tørketrommel
Strykes ved lav temp. Høyeste temp. 100 °C
Må ikke renses på renseri
Henges til tørk
Artikkelnummer: 10187159

"	M			5715111564284	2	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png						
12585	2431	VMAVA T-SKJORTE - LYS BLÅ	VMAVA T-SKJORTE - LYS BLÅ	VEROMO-102430-GRAPEMIST_14	Vero Moda	Blå	14995	14995	" 

Kortermet T-skjorte fra Aware.
- Rund hals med ribb.
- Brettet ved ermene
- Mykt stretch-materiale
- Loose fit.
- Lengde: 61 cm i str. S- fra Vero Moda

MADE WITH TENCEL™ LYOCELL 
This product is made with TENCEL™ branded lyocell fibres, high quality cellulose fibres made from wood pulp from sustainably managed forests and produced in a way that reduces environmental impact.

95% Lyocell TENCEL™, 5% Elastan
Maskinvask ved maks 40 °C på skånsomt vaskeprogram
Må ikke blekes
Tåler ikke tørketrommel
Strykes ved lav temp. Høyeste temp. 100 °C
Må ikke renses på renseri
Henges til tørk
Artikkelnummer: 10187159

"	" 

Kortermet T-skjorte fra Aware.
- Rund hals med ribb.
- Brettet ved ermene
- Mykt stretch-materiale
- Loose fit.
- Lengde: 61 cm i str. S- fra Vero Moda

MADE WITH TENCEL™ LYOCELL 
This product is made with TENCEL™ branded lyocell fibres, high quality cellulose fibres made from wood pulp from sustainably managed forests and produced in a way that reduces environmental impact.

95% Lyocell TENCEL™, 5% Elastan
Maskinvask ved maks 40 °C på skånsomt vaskeprogram
Må ikke blekes
Tåler ikke tørketrommel
Strykes ved lav temp. Høyeste temp. 100 °C
Må ikke renses på renseri
Henges til tørk
Artikkelnummer: 10187159

"	L			5715111564291	3	https://retailhub-cdn.azureedge.net/test-pictures/default-image_1000.png						
